ghg_category,method,type,subtype,name,description,unit,total_co2_kg,source,source_year
investments,equity-average-data-method,services,Transportation And Warehousing|Support Activities for Transportation|Support Activities for Water Transportation,Port and Harbor Operations,,usd,"0,208",U.S EPA,2021
investments,equity-average-data-method,services,Transportation And Warehousing|Support Activities for Transportation|Support Activities for Water Transportation,Marine Cargo Handling,,usd,"0,208",U.S EPA,2021
investments,equity-average-data-method,services,Transportation And Warehousing|Support Activities for Transportation|Support Activities for Water Transportation,Navigational Services to Shipping,,usd,"0,208",U.S EPA,2021
investments,equity-average-data-method,services,Transportation And Warehousing|Support Activities for Transportation|Support Activities for Water Transportation,Other Support Activities for Water Transportation,,usd,"0,208",U.S EPA,2021
investments,equity-average-data-method,services,Transportation And Warehousing|Support Activities for Transportation|Support Activities for Road Transportation,Motor Vehicle Towing,,usd,"0,208",U.S EPA,2021
investments,equity-average-data-method,services,Transportation And Warehousing|Support Activities for Transportation|Support Activities for Road Transportation,Other Support Activities for Road Transportation,,usd,"0,208",U.S EPA,2021
investments,equity-average-data-method,services,Transportation And Warehousing|Support Activities for Transportation|Freight Transportation Arrangement,Freight Transportation Arrangement,,usd,"0,208",U.S EPA,2021
investments,equity-average-data-method,services,Transportation And Warehousing|Support Activities for Transportation|Other Support Activities for Transportation,Packing and Crating,,usd,"0,208",U.S EPA,2021
investments,equity-average-data-method,services,Transportation And Warehousing|Support Activities for Transportation|Other Support Activities for Transportation,All Other Support Activities for Transportation,,usd,"0,208",U.S EPA,2021
investments,equity-average-data-method,services,Transportation And Warehousing|Postal Service|Postal Service,Postal Service,,usd,"0,190",U.S EPA,2021
investments,equity-average-data-method,services,Transportation And Warehousing|Couriers and Messengers|Couriers and Express Delivery Services,Couriers and Express Delivery Services,,usd,"0,257",U.S EPA,2021
investments,equity-average-data-method,services,Transportation And Warehousing|Couriers and Messengers|Local Messengers and Local Delivery,Local Messengers and Local Delivery,,usd,"0,257",U.S EPA,2021
investments,equity-average-data-method,services,"Information|Publishing Industries (except Internet)|Newspaper, Periodical, Book, and Directory Publishers",Newspaper Publishers,,usd,"0,131",U.S EPA,2021
investments,equity-average-data-method,services,"Information|Publishing Industries (except Internet)|Newspaper, Periodical, Book, and Directory Publishers",Periodical Publishers,,usd,"0,136",U.S EPA,2021
investments,equity-average-data-method,services,"Information|Publishing Industries (except Internet)|Newspaper, Periodical, Book, and Directory Publishers",Book Publishers,,usd,"0,125",U.S EPA,2021
investments,equity-average-data-method,services,"Information|Publishing Industries (except Internet)|Newspaper, Periodical, Book, and Directory Publishers",Directory and Mailing List Publishers,,usd,"0,160",U.S EPA,2021
investments,equity-average-data-method,services,"Information|Publishing Industries (except Internet)|Newspaper, Periodical, Book, and Directory Publishers",Greeting Card Publishers,,usd,"0,160",U.S EPA,2021
investments,equity-average-data-method,services,"Information|Publishing Industries (except Internet)|Newspaper, Periodical, Book, and Directory Publishers",All Other Publishers,,usd,"0,160",U.S EPA,2021
investments,equity-average-data-method,services,Information|Publishing Industries (except Internet)|Software Publishers,Software Publishers,,usd,"0,097",U.S EPA,2021
investments,equity-average-data-method,services,Information|Motion Picture and Sound Recording Industries|Motion Picture and Video Industries,Motion Picture and Video Production,,usd,"0,071",U.S EPA,2021
investments,equity-average-data-method,services,Information|Motion Picture and Sound Recording Industries|Motion Picture and Video Industries,Motion Picture and Video Distribution,,usd,"0,071",U.S EPA,2021
investments,equity-average-data-method,services,Information|Motion Picture and Sound Recording Industries|Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),,usd,"0,071",U.S EPA,2021
investments,equity-average-data-method,services,Information|Motion Picture and Sound Recording Industries|Motion Picture and Video Industries,Drive-In Motion Picture Theaters,,usd,"0,071",U.S EPA,2021
investments,equity-average-data-method,services,Information|Motion Picture and Sound Recording Industries|Motion Picture and Video Industries,Teleproduction and Other Postproduction Services,,usd,"0,071",U.S EPA,2021
investments,equity-average-data-method,services,Information|Motion Picture and Sound Recording Industries|Motion Picture and Video Industries,Other Motion Picture and Video Industries,,usd,"0,071",U.S EPA,2021
investments,equity-average-data-method,services,Information|Motion Picture and Sound Recording Industries|Sound Recording Industries,Music Publishers,,usd,"0,068",U.S EPA,2021
investments,equity-average-data-method,services,Information|Motion Picture and Sound Recording Industries|Sound Recording Industries,Sound Recording Studios,,usd,"0,068",U.S EPA,2021
investments,equity-average-data-method,services,Information|Motion Picture and Sound Recording Industries|Sound Recording Industries,Record Production and Distribution,,usd,"0,068",U.S EPA,2021
investments,equity-average-data-method,services,Information|Motion Picture and Sound Recording Industries|Sound Recording Industries,Other Sound Recording Industries,,usd,"0,068",U.S EPA,2021
investments,equity-average-data-method,services,Information|Broadcasting (except Internet)|Radio and Television Broadcasting,Radio Networks,,usd,"0,110",U.S EPA,2021
investments,equity-average-data-method,services,Information|Broadcasting (except Internet)|Radio and Television Broadcasting,Radio Stations,,usd,"0,110",U.S EPA,2021
investments,equity-average-data-method,services,Information|Broadcasting (except Internet)|Radio and Television Broadcasting,Television Broadcasting,,usd,"0,110",U.S EPA,2021
investments,equity-average-data-method,services,Information|Broadcasting (except Internet)|Cable and Other Subscription Programming,Cable and Other Subscription Programming,,usd,"0,146",U.S EPA,2021
investments,equity-average-data-method,services,Information|Telecommunications|Wired and Wireless Telecommunications Carriers,Wired Telecommunications Carriers,,usd,"0,082",U.S EPA,2021
investments,equity-average-data-method,services,Information|Telecommunications|Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),,usd,"0,168",U.S EPA,2021
investments,equity-average-data-method,services,Information|Telecommunications|Satellite Telecommunications,Satellite Telecommunications,,usd,"0,125",U.S EPA,2021
investments,equity-average-data-method,services,Information|Telecommunications|Other Telecommunications,Telecommunications Resellers,,usd,"0,125",U.S EPA,2021
investments,equity-average-data-method,services,Information|Telecommunications|Other Telecommunications,All Other Telecommunications,,usd,"0,125",U.S EPA,2021
investments,equity-average-data-method,services,"Information|Data Processing, Hosting, and Related Services|Data Processing, Hosting, and Related Services","Data Processing, Hosting, and Related Services",,usd,"0,148",U.S EPA,2021
investments,equity-average-data-method,services,Information|Other Information Services|Other Information Services,News Syndicates,,usd,"0,107",U.S EPA,2021
investments,equity-average-data-method,services,Information|Other Information Services|Other Information Services,Libraries and Archives,,usd,"0,107",U.S EPA,2021
investments,equity-average-data-method,services,Information|Other Information Services|Other Information Services,Internet Publishing and Broadcasting and Web Search Portals,,usd,"0,128",U.S EPA,2021
investments,equity-average-data-method,services,Information|Other Information Services|Other Information Services,All Other Information Services,,usd,"0,107",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Monetary Authorities-Central Bank|Monetary Authorities-Central Bank,Monetary Authorities-Central Bank,,usd,"0,048",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Credit Intermediation and Related Activities|Depository Credit Intermediation,Commercial Banking,,usd,"0,048",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Credit Intermediation and Related Activities|Depository Credit Intermediation,Savings Institutions,,usd,"0,048",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Credit Intermediation and Related Activities|Depository Credit Intermediation,Credit Unions,,usd,"0,048",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Credit Intermediation and Related Activities|Depository Credit Intermediation,Other Depository Credit Intermediation,,usd,"0,048",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Credit Intermediation and Related Activities|Nondepository Credit Intermediation,Credit Card Issuing,,usd,"0,064",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Credit Intermediation and Related Activities|Nondepository Credit Intermediation,Sales Financing,,usd,"0,064",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Credit Intermediation and Related Activities|Nondepository Credit Intermediation,Consumer Lending,,usd,"0,064",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Credit Intermediation and Related Activities|Nondepository Credit Intermediation,Real Estate Credit,,usd,"0,064",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Credit Intermediation and Related Activities|Nondepository Credit Intermediation,International Trade Financing,,usd,"0,064",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Credit Intermediation and Related Activities|Nondepository Credit Intermediation,Secondary Market Financing,,usd,"0,064",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Credit Intermediation and Related Activities|Nondepository Credit Intermediation,All Other Nondepository Credit Intermediation,,usd,"0,064",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Credit Intermediation and Related Activities|Activities Related to Credit Intermediation,Mortgage and Nonmortgage Loan Brokers,,usd,"0,064",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Credit Intermediation and Related Activities|Activities Related to Credit Intermediation,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",,usd,"0,064",U.S EPA,2021
investments,equity-average-data-method,services,Finance And Insurance|Credit Intermediation and Related Activities|Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,,usd,"0,064",U.S EPA,2021
investments,equity-average-data-method,services,"Finance And Insurance|Securities, Commodity Contracts, and Other Financial Investments and Related Activities|Securities and Commodity Contracts Intermediation and Brokerage",Investment Banking and Securities Dealing,,usd,"0,060",U.S EPA,2021
investments,equity-average-data-method,services,"Finance And Insurance|Securities, Commodity Contracts, and Other Financial Investments and Related Activities|Securities and Commodity Contracts Intermediation and Brokerage",Securities Brokerage,,usd,"0,060",U.S EPA,2021
investments,equity-average-data-method,services,"Finance And Insurance|Securities, Commodity Contracts, and Other Financial Investments and Related Activities|Securities and Commodity Contracts Intermediation and Brokerage",Commodity Contracts Dealing,,usd,"0,060",U.S EPA,2021
investments,equity-average-data-method,services,"Finance And Insurance|Securities, Commodity Contracts, and Other Financial Investments and Related Activities|Securities and Commodity Contracts Intermediation and Brokerage",Commodity Contracts Brokerage,,usd,"0,060",U.S EPA,2021
investments,equity-average-data-method,services,"Finance And Insurance|Securities, Commodity Contracts, and Other Financial Investments and Related Activities|Securities and Commodity Exchanges",Securities and Commodity Exchanges,,usd,"0,060",U.S EPA,2021
investments,equity-average-data-method,services,"Finance And Insurance|Securities, Commodity Contracts, and Other Financial Investments and Related Activities|Other Financial Investment Activities",Miscellaneous Intermediation,,usd,"0,062",U.S EPA,2021
investments,equity-average-data-method,services,"Finance And Insurance|Securities, Commodity Contracts, and Other Financial Investments and Related Activities|Other Financial Investment Activities",Portfolio Management,,usd,"0,062",U.S EPA,2021
